date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,2300.0,1.48
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,3966.67,2.55
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,1600.0,1.03
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,2833.33,1.82
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,1833.33,1.18
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,5500.0,3.54
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4000.0,2.57
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1106.67,0.71
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,oil and fats,Oil (palm),62,L,aggregate,Retail,NGN,2350.0,1.51
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,3375.0,2.17
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,3500.0,2.25
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,3233.33,2.08
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,2900.0,1.86
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4133.33,2.66
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,333.33,0.21
2025-01-15,Adamawa,Madagali,Madagali,3175,10.89,13.63,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,2333.33,1.5
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2300.0,1.48
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,7000.0,4.5
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,3800.0,2.44
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,8000.0,5.14
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,2000.0,1.29
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,5000.0,3.21
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4000.0,2.57
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1000.0,0.64
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,oil and fats,Oil (palm),62,L,aggregate,Retail,NGN,2500.0,1.61
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,3750.0,2.41
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,3500.0,2.25
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,2700.0,1.74
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4200.0,2.7
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,500.0,0.32
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,400.0,0.26
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,400.0,0.26
2025-01-15,Adamawa,Michika,Michika,3188,10.57,13.53,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,2000.0,1.29
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,1800.0,1.16
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,3796.15,2.44
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,1200.0,0.77
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,7269.23,4.67
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,596.15,0.38
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,125.0,0.08
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,3600.0,2.31
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,2823.08,1.81
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,3442.31,2.21
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,140.38,0.09
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,500.0,0.32
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,500.0,0.32
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,90.38,0.058
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,140.38,0.09
2025-01-15,Borno,Damboa,Damboa,3177,11.16,12.76,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,2565.38,1.65
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,2000.0,1.29
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,6000.0,3.86
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,2100.0,1.35
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,5000.0,3.21
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,8250.0,5.3
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,1500.0,0.96
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,4750.0,3.05
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4000.0,2.57
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,137.5,0.088
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1050.0,0.68
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,oil and fats,Oil (palm),62,L,aggregate,Retail,NGN,2500.0,1.61
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,3150.0,2.03
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,3200.0,2.06
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,3400.0,2.19
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,4000.0,2.57
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4200.0,2.7
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,200.0,0.13
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,250.0,0.16
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,250.0,0.16
2025-01-15,Borno,Guzamala,Monguno,3171,12.67,13.62,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,100.0,0.064
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2250.0,1.45
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,7000.0,4.5
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,3700.0,2.38
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,1750.0,1.13
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,9000.0,5.79
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,1000.0,0.64
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,8250.0,5.3
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,10500.0,6.75
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,125.0,0.08
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,3000.0,1.93
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,750.0,0.48
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,750.0,0.48
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,200.0,0.13
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,175.0,0.11
2025-01-15,Borno,Gwoza,Gwoza Central,3189,11.09,13.7,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,1650.0,1.06
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,4400.0,2.83
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2000.0,1.29
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,6500.0,4.18
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,4000.0,2.57
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,9000.0,5.79
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,9000.0,5.79
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,7000.0,4.5
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4000.0,2.57
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,125.0,0.08
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1160.0,0.75
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,oil and fats,Oil (palm),62,L,aggregate,Retail,NGN,2000.0,1.29
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,2500.0,1.61
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,4125.0,2.65
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4375.0,2.81
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,1000.0,0.64
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,1000.0,0.64
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,500.0,0.32
2025-01-15,Borno,Gwoza,Pulka,6432,11.23,13.78,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,2500.0,1.61
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,4269.23,2.74
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,1930.77,1.24
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,7500.0,4.82
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,338.46,0.22
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,8000.0,5.14
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,6819.23,4.38
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4000.0,2.57
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,135.42,0.087
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1192.31,0.77
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,oil and fats,Oil (palm),62,L,aggregate,Retail,NGN,3096.15,1.99
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,3188.46,2.05
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,2607.69,1.68
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,2403.85,1.55
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4365.38,2.81
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,291.67,0.19
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,684.21,0.44
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,684.21,0.44
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,291.67,0.19
2025-01-15,Borno,Kala,Rann,8361,12.02,14.49,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,1500.0,0.96
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,2500.0,1.61
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,6000.0,3.86
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,1000.0,0.64
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,"meat, fish and eggs",Meat (beef),141,KG,aggregate,Retail,NGN,6000.0,3.86
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,6500.0,4.18
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4000.0,2.57
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,600.0,0.39
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,oil and fats,Oil (palm),62,L,aggregate,Retail,NGN,2500.0,1.61
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,3375.0,2.17
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,6000.0,3.86
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,5500.0,3.54
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,5000.0,3.21
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,200.0,0.13
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,250.0,0.16
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,250.0,0.16
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,250.0,0.16
2025-01-15,Borno,Konduga,Abba Gamaram,2394,11.86,13.15,vegetables and fruits,Watermelons,716,2.1 KG,aggregate,Retail,NGN,1400.0,0.9
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,2300.0,1.48
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2000.0,1.29
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,3048.08,1.96
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,3467.31,2.23
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4000.0,2.57
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,125.0,0.08
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1210.77,0.78
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,oil and fats,Oil (vegetable),96,L,aggregate,Retail,NGN,3500.0,2.25
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,5500.0,3.54
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,3619.23,2.33
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,400.0,0.26
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,400.0,0.26
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,100.0,0.064
2025-01-15,Borno,Konduga,Baga Road,2385,11.87,13.12,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,200.0,0.13
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,cereals and tubers,Rice (local),71,2.7 KG,aggregate,Retail,NGN,4133.33,2.66
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,1500.0,0.96
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,6200.0,3.99
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,"meat, fish and eggs",Fish,139,KG,aggregate,Retail,NGN,1166.67,0.75
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,milk and dairy,Milk (powder),238,400 G,aggregate,Retail,NGN,4000.0,2.57
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,miscellaneous food,Salt,185,250 G,aggregate,Retail,NGN,125.0,0.08
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,miscellaneous food,Sugar,97,500 G,aggregate,Retail,NGN,1120.0,0.72
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,oil and fats,Oil (palm),62,L,aggregate,Retail,NGN,1958.33,1.26
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,2933.33,1.89
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,2800.0,1.8
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4333.33,2.79
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,vegetables and fruits,Oranges,360,400 G,aggregate,Retail,NGN,500.0,0.32
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,100.0,0.064
2025-01-15,Borno,Konduga,Bama,3202,11.52,13.69,vegetables and fruits,Tomatoes,114,0.5 KG,aggregate,Retail,NGN,133.33,0.086
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,cereals and tubers,Maize flour,76,2.1 KG,aggregate,Retail,NGN,2826.92,1.82
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2769.23,1.78
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,6500.0,4.18
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,cereals and tubers,Sorghum,65,2.7 KG,aggregate,Retail,NGN,2176.92,1.4
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,cereals and tubers,Yam,99,2.5 KG,aggregate,Retail,NGN,3153.85,2.03
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,"meat, fish and eggs",Eggs,92,30 pcs,aggregate,Retail,NGN,6038.46,3.88
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,"meat, fish and eggs",Meat (goat),451,KG,aggregate,Retail,NGN,5519.23,3.55
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,oil and fats,Oil (palm),62,L,aggregate,Retail,NGN,2326.92,1.5
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,pulses and nuts,Beans (red),78,2.5 KG,aggregate,Retail,NGN,2853.85,1.83
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,pulses and nuts,Beans (white),66,2.5 KG,aggregate,Retail,NGN,2634.62,1.69
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,pulses and nuts,Cowpeas,218,2.5 KG,aggregate,Retail,NGN,2080.77,1.34
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,pulses and nuts,Groundnuts,153,2.2 KG,aggregate,Retail,NGN,4319.23,2.78
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,vegetables and fruits,Bananas,254,1.3 KG,aggregate,Retail,NGN,459.62,0.3
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,vegetables and fruits,Onions,173,0.5 KG,aggregate,Retail,NGN,796.15,0.51
2025-01-15,Borno,Konduga,Banki,6431,11.54,13.7,vegetables and fruits,Spinach,404,300 G,aggregate,Retail,NGN,173.08,0.11
2025-01-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Millet,73,2.6 KG,aggregate,Retail,NGN,2000.0,1.29
2025-01-15,Borno,Konduga,Bullunkutu,2386,11.83,13.09,cereals and tubers,Rice (imported),64,2.8 KG,aggregate,Retail,NGN,7134.62,4.59
